stationId,stationName,parkingQRBikeCnt,parkingELECBikeCnt,stationLatitude,stationLongitude,parking_total
ST-362,561. 서울숲역 2번출구 앞,9,5,37.54281616,127.0446701,14
ST-363,562. 군자지하보도 앞,1,0,37.55924606,127.07341003,1
ST-364,563. 성동세무서 건너편,40,1,37.5479126,127.06275177,41
ST-365,564. 금호역 3번출구,7,1,37.54792786,127.01557159,8
ST-366,565. 옥수역 3번출구,10,12,37.54136658,127.01776123,22
ST-368,567. 성수역 2번출구 앞,13,0,37.54459,127.05708313,13
ST-369,568. 청계8가 사거리 B,3,0,37.57110214,127.02355957,3
ST-370,569. 응봉현대아파트 정류소,2,0,37.54958344,127.03024292,2
ST-382,571. 세종대학교 대양AI센터,3,3,37.55039597,127.07585907,6
ST-384,573. 구의문주차장 앞,1,0,37.54523087,127.08473206,1
ST-385,574. 아차산역4번출구,0,0,37.55184937,127.08898163,0
ST-386,575. 대원중고교 입구(대하빌딩),3,3,37.56429291,127.08693695,6
ST-387,576. 광나루역 3번 출구,32,7,37.54483032,127.10426331,39
ST-388,577. 광진청소년수련관,18,9,37.54654694,127.10613251,27
ST-371,578. 성동세무서 부근,30,5,37.54829025,127.06246185,35
ST-372,579. 마장역 4번출구,1,0,37.56520462,127.04184723,1
ST-375,582. 경일중학교 앞,7,2,37.54317856,127.0490799,9
ST-376,583. 청계천 생태교실 앞,8,18,37.56797028,127.04689026,26
ST-445,584. 광진광장 교통섬,15,0,37.54782867,127.07263184,15
ST-446,585. 성수2가1동 공영주차장 인근,22,1,37.53680801,127.05548859,23
ST-447,586. 마장동 주민센터,1,4,37.56594086,127.0453949,5
ST-482,587. 유니베라 앞,21,0,37.54541779,127.05264282,21
ST-483,588. 뚝섬 유원지역,7,6,37.53268814,127.06749725,13
ST-506,589. 성수역3번출구,16,4,37.54415894,127.05665588,20
ST-972,590. 건국대학교 (입학정보관),3,1,37.53989029,127.07336426,4
ST-973,591. 건국대학교 (행정관),5,0,37.54277802,127.07537079,5
ST-974,592. 건국대학교 학생회관,68,8,37.54191208,127.07763672,76
ST-980,593.자양중앙나들목,0,4,37.52845383,127.07803345,4
ST-967,594. 중랑물재생센터(서울새활용플라자),21,1,37.55830383,127.05805969,22
ST-260,600. 휘경2동 주민센터,3,0,37.58991241,127.06867981,3
ST-261,601. 용신동주민센터,3,3,37.57594681,127.03736115,6
ST-262,602. 장안동 사거리,16,0,37.57217407,127.07138824,16
ST-265,605. 신설동역8번출구,2,0,37.57419968,127.02649689,2
ST-266,606. 휘경공고앞,18,2,37.58462524,127.07028961,20
ST-267,607. 신이문역 2번출구,4,0,37.60271072,127.06786346,4
ST-268,608. 전농삼성아파트,0,2,37.58131027,127.05534363,2
ST-269,609. 제기2교,16,0,37.58774567,127.03738403,16
ST-270,610. 동대문중 교차로,4,0,37.57308578,127.05216217,4
ST-271,612. 시립동부병원 앞 사거리,4,7,37.57366562,127.03081512,11
ST-272,613. 신설동역 10번출구 앞,6,2,37.57527161,127.02346802,8
ST-273,614. 용두동 사거리,2,1,37.57768631,127.03101349,3
ST-274,615. 용두동 래미안허브리츠아파트 앞,10,6,37.57638168,127.03511047,16
ST-275,616. 서울시립대 정문 앞 A,0,0,37.58256149,127.05436707,0
ST-276,617. 청솔우성아파트 앞,0,3,37.57420349,127.05769348,3
ST-389,621. 전농초등학교 건너편,0,0,37.57489014,127.05353546,0
ST-390,622. 전농사거리 교통섬,3,13,37.57779312,127.05783081,16
ST-391,623. 서울시립대 정문 앞 B,2,0,37.58369827,127.0538559,2
ST-392,624. 전농동 동아아파트 앞,11,3,37.57418823,127.04589081,14
ST-394,626. 군자교 서측 녹지대,2,5,37.56115341,127.07096863,7
ST-395,627. 장안동삼거리 교통섬,13,1,37.57863235,127.07190704,14
ST-396,628. 휘봉고등학교 앞,7,2,37.58681488,127.06754303,9
ST-397,630. 동대문구 보건소,2,3,37.57485199,127.04030609,5
ST-398,631. 답십리역 1번출구,1,7,37.5681839,127.05127716,8
ST-400,633. 청량리 기업은행 앞,7,5,37.58040619,127.04482269,12
ST-401,634. 외국어대 정문 앞,12,0,37.59601974,127.05982971,12
ST-402,635. 시조사 앞,1,0,37.58751678,127.05277252,1
ST-403,636. 세종대왕기념관 교차로,7,4,37.59090042,127.04258728,11
ST-404,637. KAIST 경영대학 앞,2,0,37.59161377,127.04579163,2
ST-405,638. 서울시립대 정보기술관,8,1,37.58300781,127.06097412,9
ST-406,639. 서울시립대 후문,0,0,37.58504486,127.06027222,0
ST-407,640. 동대문경찰서 교차로,23,8,37.58255005,127.04460144,31
ST-408,641. 용두역 4번출구,15,4,37.57375336,127.03853607,19
ST-409,642. 신답역 사거리,0,1,37.57035446,127.0484314,1
ST-410,643. 동대문구민체육센터 (육교아래),4,1,37.56697083,127.07429504,5
ST-1298,646. 장한평역 1번출구,12,2,37.56196594,127.06450653,14
ST-1300,648. 장안동위더스빌옆,8,3,37.56669998,127.06242371,11
ST-1302,650. 중랑교사거리,17,2,37.59153366,127.06774139,19
ST-1447,652. 답십리 래미안엘파인아파트 입구,4,2,37.57653046,127.06594086,6
ST-1449,654. 전농동 텃골공원,3,0,37.57762146,127.05210876,3
ST-1628,656. 영휘원 교차로,5,6,37.58723831,127.0431366,11
ST-1629,657. 동대문롯데캐슬아파트 앞,1,1,37.57573318,127.04847717,2
ST-1631,659. 제기동역 1번출구,0,0,37.57835007,127.03338623,0
ST-1632,660. 동의보감타워,7,4,37.57799911,127.03762817,11
ST-1625,661. 경희대학교 청운관,23,0,37.59460068,127.05197144,23
ST-1671,663. 외대앞역 3번출구,19,3,37.59489059,127.06302643,22
ST-1758,664. 서울시립대 건설공학관,3,0,37.58412933,127.05793762,3
ST-2265,665.이문동 쌍용아파트 정문,7,4,37.59960556,127.06864166,11
ST-2266,666.이문대성유니드아파트 앞,10,2,37.60362244,127.0708313,12
ST-2267,667.청량차도 육교 밑,7,3,37.58670807,127.04688263,10
ST-2268,668.서울축산농협(장안지점),16,4,37.56787109,127.06871796,20
ST-2269,669.청계한신휴플러스앞 삼거리,4,4,37.57214737,127.04460907,8
ST-2270,670.삼육서울병원 버스정류장,22,8,37.58968735,127.061409,30
ST-2271,671.대광빌딩,2,3,37.57734299,127.02337646,5
ST-2272,672.대광고등학교,12,1,37.57875061,127.02402496,13
ST-2273,673.안암골벽산아파트(후문),3,1,37.58407974,127.03103638,4
ST-2274,674.고대앞사거리 교통섬,10,2,37.58655167,127.03314209,12
ST-2276,676.FITI시험연구원 앞,1,4,37.58143234,127.03547668,5
ST-2279,679.전농SK아파트 앞,2,2,37.57787704,127.06168365,4
ST-2280,680.꿈마루어린이도서관 앞,37,9,37.59238434,127.05741119,46
ST-2281,681.서울특별시 동부교육지원청(육교),0,0,37.5798378,127.0563736,0
ST-309,701. 목동사거리 부근,1,2,37.53280258,126.86392975,3
ST-310,702. 목4동주민센터 옆,15,2,37.53254318,126.86872864,17
ST-311,703. 오목교역 7번출구 앞,21,0,37.52362823,126.87524414,21
ST-312,704. 남부법원검찰청 교차로,38,0,37.52325439,126.86490631,38
ST-313,706. 신정네거리역,25,0,37.5218811,126.85175323,25
ST-315,708. 서울출입국관리사무소 앞,38,1,37.51897049,126.8699646,39
ST-316,709. 신정3동 현장민원실 앞,10,2,37.51158524,126.84156036,12
ST-317,710. 금옥여고보도육교,4,0,37.50971222,126.84416962,4
ST-318,711. 신일해피트리아파트 앞,20,0,37.51705933,126.84848785,20
ST-319,712. 강월초교입구 사거리,15,1,37.51699829,126.83831787,16
ST-320,713. 양서중학교 옆,31,1,37.53304672,126.82995605,32
ST-321,714. 한국SGI 양천문화회관 앞,26,1,37.532547,126.83080292,27
ST-428,716.신정6동 주민센터 인근,10,0,37.51731873,126.86431885,10
ST-431,719. 홍익병원앞 교차로,14,0,37.5303688,126.86425781,14
ST-432,720. 서울강월초등학교 앞,5,1,37.5161972,126.8348999,6
ST-993,722. 경서농협 버스정류장(우리은행신정동지점방향),11,3,37.52151108,126.85738373,14
ST-994,723. SBS방송국,54,0,37.52916336,126.87274933,54
ST-995,724. 계남공원 입구 주출입구 좌측,15,1,37.51059723,126.85732269,16
ST-996,725. 양강중학교앞 교차로,0,0,37.52433395,126.85054779,0
ST-997,726. 목동3단지 시내버스정류장,13,7,37.5343895,126.86959839,20
ST-1000,729. 서부식자재마트 건너편,9,1,37.51037979,126.8667984,10
ST-1002,731. 서울시 도로환경관리센터,33,0,37.5298996,126.87654114,33
ST-1003,732. 신월중학교,3,0,37.53955078,126.82830048,3
ST-1004,733. 신정이펜하우스314동,1,0,37.51409912,126.83100128,1
ST-1005,734. 신트리공원 입구,37,1,37.51395035,126.85605621,38
ST-1006,735. 영도초등학교,6,2,37.53637695,126.87151337,8
ST-1007,736. 오솔길공원,33,3,37.52219009,126.83670044,36
ST-1008,737. 장수공원,0,2,37.52256012,126.84947968,2
ST-1010,739. 신월사거리,3,3,37.53620148,126.82779694,6
ST-1011,740. 으뜸공원,8,2,37.53636932,126.83171082,10
ST-1012,741. 화곡로 입구 교차로,2,0,37.53952026,126.82540131,2
ST-1013,742. 등촌역 5번 출구 뒤,2,0,37.55073166,126.86457825,2
ST-1014,743. 현대6차아파트 101동 옆,15,0,37.50889969,126.84268188,15
ST-1015,744. 신목동역 2번 출구,58,1,37.54384232,126.88254547,59
ST-1016,745. 강서초등학교,51,0,37.52228165,126.83969879,51
ST-1017,746. 목동2단지 상가,5,0,37.53650284,126.87774658,5
ST-1018,747. 목동3단지 상가,2,0,37.53458023,126.8756485,2
ST-1019,748. 목동운동장,43,2,37.53025055,126.87930298,45
ST-1350,749. 이대목동병원보도육교,44,0,37.53722763,126.88661194,44
ST-1398,750. 연의근린공원 건너편,8,5,37.51215744,126.83562469,13
ST-1400,752. 성원2차 아파트,2,0,37.54218292,126.86330414,2
ST-1495,754. 목동1단지아파트 118동 앞,11,0,37.54114151,126.87667847,11
ST-1496,755. 목동1단지아파트 상가 앞,5,0,37.5378685,126.88140869,5
ST-1497,756. 목동주차장,14,0,37.52667999,126.8761673,14
ST-1498,757. 신정이펜하우스 1단지아파트 입구 사거리,10,2,37.51427841,126.82874298,12
ST-1499,758. 한사랑교회 앞,23,3,37.51472092,126.85919952,26
ST-1500,759. 보아스아파트 앞,67,2,37.52407074,126.83860016,69
ST-1501,760. 잣절보도육교 아래,3,1,37.50682068,126.84429932,4
ST-1503,762. 오목로 무중력지대 앞,13,1,37.52474213,126.87766266,14
ST-1504,763. 목동11단지 아파트,8,0,37.51065826,126.85916138,8
ST-1731,765. 오목교역 3번출구,29,0,37.52477646,126.87548065,29
ST-1736,766. 신목동역 3번출구,14,2,37.54394913,126.883461,16
ST-1993,767.신정숲속마을아파트,23,1,37.50574493,126.83631134,24
ST-1994,768.목동5단지아파트 501동,26,1,37.53566742,126.88158417,27
ST-1995,769.CBS방송국 앞,79,0,37.52785492,126.87467194,79
ST-1996,770.목동역5번출구 교통정보센터 앞,46,0,37.52571487,126.86486816,46
ST-1997,771.목동아파트 703동 앞,19,0,37.52820587,126.87016296,19
ST-2000,774.등촌역 4번 출구 ,15,0,37.54950714,126.86721802,15
ST-2001,775.세종그랑시아 앞(102동),5,0,37.53837585,126.86383057,5
ST-2002,776.목마공원,16,1,37.53874207,126.88568115,17
ST-2003,777.신월6차보람아파트 앞,20,0,37.53012848,126.83477783,20
ST-2005,779. 신정1동 주민센터 앞,36,2,37.51854324,126.85388184,38
ST-2006,780.신정교 하부,23,4,37.5173378,126.8776474,27
ST-2007,781.신정보도육교 아래,4,0,37.51759338,126.8765564,4
ST-2008,782.서남병원 후문,13,0,37.51167297,126.83274078,13
ST-2011,"785.양천구청, 보건소 사잇길",52,0,37.51747513,126.86632538,52
ST-2012,786.목동아파트 8단지 상가동 앞,5,1,37.52007294,126.86830139,6
ST-2013,787.양천아파트 입구,4,0,37.50790405,126.86264801,4
ST-2014,788.양천구청역 2번출구 옆,25,1,37.51228714,126.86528015,26
ST-2016,791.현대하이페리온,36,1,37.52490616,126.86978912,37
ST-2017,792.목동트라팰리스 웨스턴에비뉴,42,1,37.52537155,126.8709259,43
ST-2039,793.목동5단지아파트 534동,9,3,37.53302002,126.87789917,12
ST-2395,794.양천문화회관,3,0,37.51686478,126.86296082,3
ST-2396,795.양천 해누리타운,14,0,37.51584244,126.86411285,14
ST-2397,796.목동아파트 14단지 B상가 앞,41,1,37.5146637,126.87194061,42
ST-2398,797.목동아파트 1422동 1434동 사잇길,46,3,37.51515579,126.87248993,49
ST-322,800. 목월공원 앞,7,4,37.53243256,126.95474243,11
ST-324,802. 한강진역 2번 출구 앞,1,0,37.54115295,127.00221252,1
ST-325,803. 한남초교 앞 보도육교,0,0,37.53813934,127.00409698,0
ST-326,805. 문배어린이공원 앞,3,5,37.53675842,126.97000122,8
ST-327,806. 전자랜드 본관 앞,4,8,37.5330658,126.96073151,12
ST-328,807. 서울역 12번 출구 앞,2,1,37.55227661,126.97268677,3
ST-329,808. 서빙고동 금호맨션 앞,8,0,37.520504,126.98973846,8
ST-330,809. 한남 유수지 복개주차장,7,0,37.53016663,127.00743866,7
ST-331,810. 이태원지하보도,4,0,37.53841019,126.98664856,4
ST-332,811. 녹사평역1번출구,15,2,37.53507996,126.98538208,17
ST-333,812. 용산전쟁기념관,7,0,37.53483963,126.97766113,7
ST-334,813. 삼각지역 3번출구,10,7,37.53351212,126.97227478,17
ST-335,815. LIG강촌아파트 103동앞,17,10,37.51850891,126.97879791,27
ST-435,816. 신용산역 6번출구 앞,15,1,37.53014755,126.96848297,16
ST-436,817. 삼각지역 4번출구 앞,1,0,37.53345108,126.97173309,1
ST-437,818. 숙명여대 입구 교차로,5,5,37.54489517,126.96938324,10
ST-438,819. 선린인터넷 고등학교,0,1,37.54165268,126.97050476,1
ST-439,820. 청파동입구 교차로,0,0,37.54902649,126.97194672,0
ST-440,822. 이촌1동 마을공원,1,0,37.52202606,126.96618652,1
ST-441,823. 효창동주민센터 앞,12,0,37.54232025,126.96195984,12
ST-442,825. 서빙고동 주민센터 앞,0,0,37.52033615,126.9942627,0
ST-946,826. 서울역 서부교차로2,0,5,37.55536652,126.96864319,5
ST-1324,827. 국군복지단,0,0,37.54188538,126.97966003,0
ST-1325,828. 숙대입구역 8번,2,4,37.54407883,126.97200012,6
ST-1326,829. 한강대교 북단 교차로,10,9,37.52293015,126.96169281,19
ST-1327,830. 강변삼성스위트아파트 앞,0,0,37.53442383,126.94857025,0
ST-1328,831. 이태원관광특구입구A(녹사평역쪽),0,1,37.53427887,126.98856354,1
ST-1339,832. 이촌1동 주민센터 뒤,1,3,37.5212822,126.97346497,4
ST-1341,834. 효창공원앞역 3번출구 뒤,2,0,37.53900909,126.96138,2
ST-1342,835. 남영역 건너편,0,3,37.54198074,126.97154236,3
ST-1343,836. 현대자동차서비스 앞,6,6,37.53142166,126.95149994,12
ST-1344,837. 한남나들목 입구,21,0,37.52898788,127.00662231,21
ST-1376,838. 숙대입구역 4번출구,4,5,37.5444603,126.97238922,9
ST-1441,839. 보광동 삼성리버빌아파트 앞,4,0,37.5240097,127.00144958,4
ST-1442,840. 용산 파크타워 앞,1,1,37.52365112,126.97026825,2
ST-1443,841. 신용산역 1번 출구,45,2,37.52960968,126.96887207,47
ST-1445,843. 이태원관광특구B(용산구청쪽),0,5,37.53379822,126.98867035,5
ST-1446,844. 이촌2동 동원베네스트 아파트 앞,4,0,37.5271492,126.95516205,4
ST-1615,845. 용산 선인상가,16,8,37.53269958,126.96437836,24
ST-1721,846. 용산중학교,9,1,37.54650116,126.9809494,10
ST-2172,848. 삼각지12번 출구,2,0,37.53488922,126.97562408,2
ST-2173,849. 삼각지 자이아파트,9,0,37.53607941,126.97341919,9
ST-2174,850. KCC용산월츠타워 ,1,1,37.53739929,126.96892548,2
ST-2175,851.효창 푸르지오 앞,2,0,37.54047775,126.95811462,2
ST-2176,852. 청암자이아파트 앞,0,4,37.53452682,126.9471817,4
ST-2177,853.용산역 맞은편,31,1,37.52848816,126.9658432,32
ST-2178,854.HID 유족동지회 앞,3,0,37.53850937,127.0014801,3
ST-2179,855.이촌역5번출구 앞,0,0,37.52272415,126.97277069,0
ST-2181,857. 현대 안성타워,8,0,37.53508759,126.99797058,8
ST-2182,858.녹사평역3번 출구,0,3,37.53440857,126.9868927,3
ST-2183,859.남산공원 야외식물원 앞,0,1,37.54188538,126.99586487,1
ST-2184,860.LG한강 자이아파트 앞,0,1,37.52074814,126.9708252,1
ST-2187,863.이촌역2번 출구,7,1,37.52177048,126.977005,8
ST-2188,864.순천향대학병원(한남오거리),1,2,37.53514099,127.00600433,3
ST-2189,865.하얏트호텔 앞,0,0,37.54079437,126.99784851,0
ST-2190,866.브라운스톤 남산아파트,1,2,37.551548,126.97686005,3
ST-2191,867.서빙고역 광장(1번출구),0,0,37.51990891,126.98923492,0
ST-2239,869.노들섬 동측 앞,2,0,37.51729584,126.95914459,2
ST-2240,870.노들섬 서측 앞,18,1,37.51731873,126.95829773,19
ST-448,900. 은평예술회관,17,9,37.60394287,126.92769623,26
ST-450,902. 진관동 은빛초등학교,0,0,37.64310837,126.91822052,0
ST-451,903. 은평뉴타운 아이파크,19,0,37.64586639,126.92739105,19
ST-452,904. 은평뉴타운 푸르지오,16,0,37.64867401,126.93070221,16
ST-453,905. 구파발역 2번출구,28,1,37.63623428,126.91899872,29
ST-454,906. 연신내역 5번출구,17,2,37.61721039,126.91957855,19
ST-455,907. CJ 드림시티,13,4,37.59949112,126.91686249,17
ST-456,908. 구산역 4번출구,10,2,37.61318588,126.91735077,12
ST-457,909. 백련산 힐스테이트 3차,5,4,37.58699417,126.92288208,9
ST-459,911. 은평평화공원(역촌역4번출구),1,0,37.60558319,126.92293549,1
ST-460,912. 응암오거리,16,6,37.58966064,126.91694641,22
ST-461,913. 이마트 버스정류장(서부경찰서 방면),3,0,37.60070038,126.92012787,3
ST-462,914. 새절역 2번출구,9,13,37.59079742,126.91365051,22
ST-463,915. 증산역 4번출구,1,2,37.5843811,126.90989685,3
ST-464,916. 평생학습관 앞,2,4,37.60784912,126.92132568,6
ST-465,917. 녹번역 3번출구,10,0,37.60076141,126.9353714,10
ST-467,919. 서울혁신파크,20,2,37.60702515,126.93331146,22
ST-469,921. 신도고등학교,0,0,37.63001633,126.91902924,0
ST-470,922. 연신내역 4번출구,10,0,37.61780167,126.92196655,10
ST-471,923. 국민은행 연서지점,1,0,37.62094879,126.92563629,1
ST-472,924. 메뚜기다리,1,0,37.62851715,126.92958069,1
ST-473,925. 불광역 2번출구,8,3,37.60956573,126.93097687,11
ST-475,927. 연신내역 3번출구 인근,15,0,37.61785507,126.9225235,15
ST-476,928. 은평역사한옥박물관,4,0,37.64131546,126.93804169,4
ST-478,930. 구 서부경찰서 건너편,1,4,37.60166168,126.92030334,5
ST-479,931. 역촌파출소,6,6,37.60473633,126.91533661,12
ST-480,932. 예일여중,20,2,37.61000443,126.91639709,22
ST-481,933. 역촌종합시장 버스정류장(예일여고 방면),2,0,37.61248398,126.91487885,2
ST-1020,934. 신사동 성당,1,1,37.59714127,126.9095993,2
ST-1023,937. 상림마을 롯데캐슬2단지 옆,8,0,37.64585114,126.92379761,8
ST-1024,938. 금암 문화공원,10,1,37.64468384,126.91845703,11
ST-1025,939. 은평구청 교차로,3,1,37.60169983,126.92742157,4
ST-1027,941. 은평뉴타운 도서관,14,0,37.63722229,126.93330383,14
ST-1028,942. 상림마을 생태공원,0,0,37.64408112,126.92928314,0
ST-1029,943. 은평구청 보건소,16,1,37.60240173,126.9286499,17
ST-1031,945. 기자촌 사거리 A,0,0,37.63414001,126.93234253,0
ST-1032,946. 독바위역 ,0,0,37.61843872,126.93288422,0
ST-1033,947. 연신내 선일하이츠빌 정류소,2,1,37.62266922,126.91999054,3
ST-1034,948. 디지털미디어 시티역 4번출구(DMC역),3,2,37.57720184,126.90235138,5
ST-1035,949. 연신내역 1번 출구 ,18,2,37.61978149,126.92080688,20
ST-1036,950. 구산역 2번 출구 예일여고 버스정류장,5,2,37.60980225,126.91679382,7
ST-1038,952. 서울연신중학교,0,0,37.62265015,126.92524719,0
ST-1039,953. 서울연신초등학교,1,0,37.6257782,126.92881775,1
ST-1329,954. 은평뉴타운구파발9단지,13,5,37.64260864,126.92147827,18
ST-1331,956. 응암시장교차로,4,2,37.59441376,126.91801453,6
ST-1479,958. 본 서부병원 버스정류장(은평 세무서 방면),9,12,37.60036087,126.92281342,21
ST-1480,959. 구파발10단지 인근,3,1,37.6436615,126.91455841,4
ST-1481,960. 구파발역 환승센터,39,3,37.63825226,126.91945648,42
ST-1482,961. 불광역 9번 출구,4,5,37.61096954,126.92980957,9
ST-1483,962. 은평뉴타운 힐데스하임,26,11,37.63925934,126.91890717,37
